,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
372,53,1,0,0,0,255,1,0,2,8,8,206,2,-1,0,0,0
373,31,4,2,2,0,630,0,0,0,2,3,70,2,-1,0,0,0
374,51,9,1,1,0,463,1,0,2,13,8,213,5,-1,0,0,0
375,29,4,1,2,0,266,1,0,0,29,4,103,2,-1,0,0,0
376,30,4,2,2,0,223,0,0,0,6,1,106,3,-1,0,0,0
377,47,0,0,1,0,225,0,0,0,28,1,1126,4,-1,0,0,1
378,57,4,1,1,0,123,0,0,0,2,3,154,2,-1,0,0,0
379,44,10,2,0,1,-4,0,1,0,30,5,788,2,-1,0,0,1
380,35,6,1,1,0,347,0,0,2,20,6,231,1,-1,0,0,0
381,46,1,1,0,0,-287,1,0,2,30,8,113,3,-1,0,0,0
382,32,4,2,1,0,388,0,0,1,4,8,846,2,-1,0,0,0
383,50,0,0,1,0,-194,1,0,0,13,0,238,2,-1,0,0,0
384,39,0,1,2,0,1022,1,1,0,28,4,123,2,-1,0,0,0
385,29,1,1,1,0,297,1,0,0,17,0,240,2,-1,0,0,0
386,34,4,1,2,0,333,0,0,0,25,8,170,1,-1,0,0,0
387,32,8,2,2,0,214,0,0,0,4,8,117,1,-1,0,0,0
388,32,4,0,2,0,222,0,1,0,15,5,820,4,-1,0,0,1
389,60,4,0,2,0,581,1,0,0,8,1,89,2,-1,0,0,0
390,31,9,2,1,0,2846,0,0,0,8,1,174,3,-1,0,0,0
391,42,7,1,1,0,-43,1,1,2,27,8,363,3,-1,0,0,0
392,60,1,1,0,0,686,1,0,2,17,6,147,2,-1,0,0,0
393,52,1,1,1,0,3429,1,0,0,17,0,516,1,-1,0,0,0
394,57,6,1,1,0,2109,0,0,0,21,1,107,6,-1,0,0,0
395,36,1,1,1,0,139,1,0,2,6,8,309,2,-1,0,0,0
396,36,6,1,1,0,1184,1,0,0,6,0,1063,1,-1,0,0,1
397,45,1,1,0,0,512,0,0,0,26,1,123,2,-1,0,0,0
398,48,7,0,1,0,3186,0,1,0,9,0,104,1,-1,0,0,0
399,47,1,1,0,0,502,1,0,2,14,8,28,2,-1,0,0,0
400,54,4,1,2,0,203,0,0,0,21,9,70,1,-1,0,0,0
401,41,1,1,0,0,-516,0,1,1,8,5,554,3,-1,0,0,0
402,46,1,1,1,0,870,0,1,0,31,5,87,2,-1,0,0,0
403,30,4,2,2,0,2419,0,1,0,5,6,213,2,-1,0,0,0
404,51,9,0,1,0,329,1,0,2,28,8,191,5,-1,0,0,0
405,39,2,1,2,0,338,1,0,2,9,8,107,4,-1,0,0,0
406,39,9,2,2,0,285,0,0,0,19,1,284,2,-1,0,0,0
407,30,0,0,1,0,10,1,0,0,18,5,658,2,-1,0,0,1
408,31,1,1,1,0,0,1,0,2,5,8,143,1,-1,0,0,0
409,39,10,1,0,0,408,1,0,2,6,8,53,1,-1,0,0,0
410,36,1,1,0,0,1503,0,0,0,19,9,138,1,-1,0,0,0
411,51,10,0,1,0,370,0,0,2,9,8,167,1,-1,0,0,0
412,29,9,2,1,0,590,0,0,0,25,8,124,1,-1,0,0,1
413,43,9,1,1,0,994,1,1,0,5,8,51,1,-1,0,0,0
414,32,9,1,1,0,235,1,0,1,28,1,688,6,-1,0,0,0
415,53,0,1,1,0,264,1,0,0,5,3,159,1,-1,0,0,0
416,56,9,1,2,0,655,1,1,0,8,0,326,1,-1,0,0,0
417,39,1,2,1,0,357,0,1,0,5,3,250,3,-1,0,0,0
418,56,4,0,2,0,-59,0,1,0,28,5,127,6,-1,0,0,0
419,41,4,1,2,0,615,1,0,2,29,8,37,1,-1,0,0,0
420,54,0,1,1,0,1342,1,0,0,2,0,80,1,-1,0,0,0
421,53,1,1,0,0,1311,0,0,1,14,0,61,3,-1,0,0,0
422,33,7,1,1,0,109,1,0,2,2,6,54,4,-1,0,0,0
423,53,4,0,2,1,0,1,1,0,30,5,75,5,-1,0,0,0
424,57,5,0,0,0,0,0,0,1,28,5,1037,3,-1,0,0,0
425,32,1,1,1,0,1912,1,0,1,17,0,42,1,-1,0,0,0
426,39,7,2,1,0,1048,1,0,0,14,8,149,1,-1,0,0,0
427,24,8,2,2,0,834,0,0,0,9,11,679,1,-1,0,0,1
428,51,4,1,2,0,1700,0,0,0,4,1,147,1,-1,0,0,0
429,47,9,1,1,0,636,0,0,0,4,1,416,2,-1,0,0,0
430,45,4,0,2,0,347,0,1,0,28,4,53,1,-1,0,0,0
431,34,2,1,2,0,-28,1,0,0,16,5,574,1,-1,0,0,0
432,47,4,1,1,0,894,1,0,0,10,5,105,1,-1,0,0,0
433,32,9,0,1,0,2870,0,0,0,18,1,91,4,-1,0,0,0
434,46,1,1,0,0,620,1,0,0,20,1,174,2,-1,0,0,0
435,32,4,2,2,0,26,0,0,0,10,5,55,6,-1,0,0,0
436,27,1,1,1,0,373,1,0,2,4,6,49,1,-1,0,0,0
437,24,1,1,1,0,951,1,0,2,12,8,744,2,-1,0,0,0
438,32,0,1,1,0,203,1,1,0,7,8,219,2,-1,0,0,0
439,60,7,0,1,0,47,0,0,2,11,6,360,1,-1,0,0,0
440,41,9,2,1,0,214,0,0,0,11,1,228,2,-1,0,0,0
441,26,0,2,1,0,0,1,0,0,18,5,142,1,-1,0,0,0
442,45,4,2,1,0,451,1,0,0,19,1,142,2,-1,0,0,0
443,60,0,0,1,0,92,1,0,2,5,8,130,1,-1,0,0,0
444,54,5,1,0,0,1156,0,0,2,16,6,64,2,-1,0,0,0
445,54,9,1,1,0,3323,1,1,0,8,0,59,3,-1,0,0,0
446,46,1,1,0,0,580,1,0,1,4,3,30,2,-1,0,0,0
447,58,10,1,1,0,2690,0,0,0,7,1,142,2,-1,0,0,0
448,56,1,1,0,0,1399,1,0,2,12,8,80,4,-1,0,0,0
449,32,4,1,2,1,2,0,0,0,8,5,82,1,-1,0,0,0
450,56,1,0,0,0,3021,0,0,2,9,6,419,2,-1,0,0,0
451,30,9,2,1,0,1416,0,0,1,19,9,519,2,-1,0,0,0
452,36,7,1,1,0,394,0,0,0,5,1,324,1,-1,0,0,1
453,35,4,1,2,0,1731,0,0,0,31,5,361,4,-1,0,0,1
454,35,10,2,1,0,2116,1,0,0,13,8,409,2,-1,0,0,0
455,31,9,1,1,0,-302,0,0,0,13,1,195,2,-1,0,0,0
456,47,4,1,1,0,7,0,0,0,8,1,175,2,-1,0,0,0
457,35,9,1,1,0,-360,1,0,0,21,5,169,1,-1,0,0,0
458,39,1,1,1,0,0,0,0,2,16,6,289,1,-1,0,0,0
459,39,4,1,2,0,1241,1,0,0,5,6,138,2,-1,0,0,0
460,41,1,2,1,1,81,0,0,0,19,9,212,3,-1,0,0,0
461,19,8,2,3,0,0,0,0,0,11,3,123,3,-1,0,0,0
462,51,4,1,2,0,385,0,0,0,11,1,39,2,-1,0,0,0
463,34,7,2,1,0,418,1,0,0,22,5,247,1,-1,0,0,0
464,47,1,1,1,0,3008,1,1,2,15,8,236,3,-1,0,0,0
465,32,6,1,1,0,329,1,0,1,15,8,166,4,-1,0,0,0
466,25,7,2,1,0,32,1,0,2,16,8,124,1,-1,0,0,0
467,31,4,2,2,0,874,1,0,0,18,9,190,2,-1,0,0,0
468,51,3,1,0,0,1093,0,1,2,18,6,18,1,-1,0,0,0
469,60,5,1,1,0,-222,0,0,0,17,5,82,2,-1,0,0,0
470,52,9,1,1,0,1373,0,0,0,27,10,157,1,-1,0,0,0
471,39,4,0,2,0,115,0,0,0,29,1,345,2,-1,0,0,0
472,34,4,2,2,0,575,0,0,0,9,7,116,1,-1,0,0,1
473,32,4,2,2,0,0,0,0,0,5,3,550,4,-1,0,0,1
474,42,9,1,1,0,-1310,1,1,2,28,8,162,1,-1,0,0,0
475,47,1,1,3,0,1506,1,0,2,5,8,92,1,-1,0,0,0
476,37,5,0,1,0,79,0,0,0,15,5,110,2,-1,0,0,0
477,30,4,1,2,0,1825,1,0,2,9,8,164,1,-1,0,0,0
478,53,9,2,1,0,0,0,0,0,4,1,134,2,-1,0,0,0
479,30,9,1,2,0,1454,0,0,1,30,4,276,3,-1,0,0,0
480,50,0,0,1,0,202,0,1,0,17,9,148,1,-1,0,0,0
481,33,1,1,0,0,-195,0,0,2,20,11,9,1,-1,0,0,0
482,32,4,2,2,0,819,1,0,0,20,0,114,2,-1,0,0,1
483,32,9,2,2,0,1150,0,0,0,8,1,31,2,-1,0,0,0
484,47,0,2,1,0,303,1,1,0,28,5,152,4,-1,0,0,0
485,42,0,0,1,0,153,1,0,2,16,8,844,1,-1,0,0,1
486,29,9,2,2,0,1221,1,0,0,21,5,72,2,-1,0,0,0
487,37,0,2,1,0,140,1,0,2,6,8,310,1,-1,0,0,0
488,49,4,1,2,0,0,0,0,0,9,5,87,1,-1,0,0,0
489,24,8,2,1,0,228,0,0,0,2,6,154,1,-1,0,0,0
490,25,7,2,1,0,368,0,0,1,25,5,168,1,-1,0,0,0
491,30,0,2,1,0,983,1,0,0,27,8,189,2,-1,0,0,1
492,50,1,1,1,0,562,1,0,0,8,0,280,2,-1,0,0,0
493,45,1,1,3,0,550,0,1,2,20,6,97,1,-1,0,0,0
494,59,5,0,1,0,914,0,0,0,28,4,192,1,-1,0,0,0
495,36,9,2,1,0,656,0,0,2,21,8,261,1,-1,0,0,0
496,44,3,1,0,0,26,1,0,0,23,5,952,2,-1,0,0,0
497,44,1,1,1,0,406,1,0,2,4,6,222,1,-1,0,0,0
498,57,4,0,1,0,396,0,0,0,12,1,108,2,-1,0,0,0
499,52,10,1,0,0,425,0,0,2,19,6,122,1,-1,0,0,0
500,37,0,1,1,0,281,1,0,2,16,8,279,2,-1,0,0,0
501,36,4,1,0,0,1506,0,0,0,14,1,326,3,-1,0,0,1
502,36,6,2,2,0,0,1,0,0,30,0,204,1,-1,0,0,0
503,42,9,1,1,0,219,1,1,0,7,1,186,3,-1,0,0,0
504,32,0,2,1,0,1630,1,0,0,30,4,122,1,-1,0,0,0
505,36,0,1,1,0,976,0,0,2,20,6,408,5,-1,0,0,0
506,47,3,1,0,0,0,1,0,1,15,5,162,1,-1,0,0,0
507,28,4,2,2,0,204,1,0,2,27,8,247,1,-1,0,0,0
508,39,9,1,2,0,-276,0,1,0,11,1,121,4,-1,0,0,0
509,45,1,1,1,0,2603,1,1,0,7,1,235,2,-1,0,0,0
510,53,9,1,2,0,856,1,0,0,4,3,102,2,-1,0,0,0
511,28,1,2,1,0,2700,0,0,0,3,3,337,4,-1,0,0,0
512,52,4,1,2,0,388,0,0,0,25,8,272,1,-1,0,0,1
513,54,0,1,1,0,1326,1,0,2,11,6,105,2,-1,0,0,0
514,52,4,1,2,0,0,0,0,2,20,6,166,1,-1,0,0,0
515,45,1,2,0,0,999,0,0,0,29,4,182,2,-1,0,0,0
516,33,7,1,1,0,968,1,0,0,14,8,204,5,-1,0,0,0
517,30,8,2,1,0,0,1,0,0,19,9,661,1,-1,0,0,0
518,33,6,1,2,0,0,1,0,0,19,9,122,2,-1,0,0,0
519,21,8,2,1,0,123,0,0,1,12,1,449,1,-1,0,0,1
520,36,10,2,2,0,1291,0,0,0,3,3,298,1,-1,0,0,1
521,38,4,2,2,0,673,1,0,2,7,8,184,1,-1,0,0,0
522,33,7,1,1,0,288,1,0,0,17,0,306,1,-1,0,0,0
523,47,4,1,0,0,1122,1,0,0,20,0,222,5,-1,0,0,0
524,51,7,1,0,0,320,0,1,0,17,5,59,2,-1,0,0,0
525,37,4,1,2,0,478,0,0,0,8,1,95,2,-1,0,0,0
526,32,0,0,1,0,0,0,0,0,10,5,212,1,-1,0,0,0
527,39,0,0,1,0,458,0,0,0,21,9,744,2,-1,0,0,0
528,61,3,1,0,0,368,0,0,0,8,1,62,3,-1,0,0,0
529,33,9,1,1,0,844,1,0,0,23,5,476,3,-1,0,0,0
530,36,7,1,1,0,208,1,0,2,16,8,99,1,-1,0,0,0
531,45,1,1,0,0,360,0,0,2,20,6,98,2,-1,0,0,0
532,46,1,1,1,0,125,1,1,2,8,8,119,2,-1,0,0,0
533,33,8,2,2,0,882,1,0,0,6,3,311,1,-1,0,0,0
534,37,1,1,1,0,426,1,0,2,20,8,300,3,-1,0,0,0
535,25,4,2,2,0,362,0,0,0,3,6,617,2,-1,0,0,1
536,36,0,1,1,0,1207,1,0,0,19,9,1792,2,-1,0,0,1
537,30,4,2,1,0,24,0,0,0,12,1,29,4,-1,0,0,0
538,37,7,2,1,0,-244,0,0,2,3,5,178,1,-1,0,0,0
539,60,5,0,2,0,2131,0,0,0,10,5,421,6,-1,0,0,0
540,48,1,1,3,0,434,0,0,0,18,1,73,6,-1,0,0,0
541,38,1,1,0,0,406,1,0,0,25,5,460,5,-1,0,0,0
542,42,3,1,2,0,-560,1,1,0,9,5,630,4,-1,0,0,0
543,32,3,1,0,0,67,1,0,0,16,5,95,4,-1,0,0,0
544,37,9,2,2,0,147,0,0,2,7,8,416,2,-1,0,0,0
545,62,3,1,3,0,2021,0,0,1,26,3,361,1,-1,0,0,1
546,56,4,1,1,0,145,0,0,0,4,3,224,1,-1,0,0,0
547,37,1,1,3,0,1508,0,1,2,6,6,381,2,-1,0,0,1
548,45,7,1,0,0,132,0,0,0,14,5,179,2,-1,0,0,0
549,32,2,1,1,0,390,0,0,0,30,9,152,1,-1,0,0,0
550,34,7,1,3,0,746,0,0,2,27,6,32,1,-1,0,0,0
551,34,6,2,2,0,72,1,0,2,2,6,69,1,-1,0,0,0
552,49,4,1,2,0,96,0,0,0,7,5,51,2,-1,0,0,0
553,33,10,1,1,0,-12,0,1,0,21,5,77,2,-1,0,0,0
554,34,10,2,3,0,517,0,0,0,6,11,791,3,-1,0,0,0
555,34,4,2,2,0,2555,1,0,0,26,8,129,2,-1,0,0,0
556,54,6,1,2,0,542,0,0,1,6,3,48,5,-1,0,0,0
557,40,4,1,2,0,254,0,0,0,19,1,194,2,-1,0,0,0
558,31,1,1,1,0,-596,1,0,0,21,5,147,1,-1,0,0,0
559,33,9,2,1,0,3264,0,0,0,14,1,423,4,-1,0,0,0
560,36,0,2,1,0,810,1,0,2,17,6,296,1,-1,0,0,0
561,27,1,1,1,0,-59,0,1,0,8,5,154,3,-1,0,0,0
562,36,9,1,2,0,543,1,0,0,15,0,225,2,-1,0,0,0
563,53,7,1,1,0,1242,0,0,0,11,1,168,2,-1,0,0,0
564,52,4,1,2,0,1209,0,0,0,8,1,97,4,-1,0,0,0
565,47,1,1,0,0,-406,0,1,1,8,5,243,5,-1,0,0,0
566,33,9,1,1,0,23,0,0,0,29,1,53,4,-1,0,0,0
567,31,4,1,2,0,272,1,0,0,9,5,174,1,-1,0,0,0
568,51,0,1,0,0,2281,1,1,2,5,6,163,1,-1,0,0,0
569,55,4,0,2,0,1633,0,0,1,2,6,128,1,-1,0,0,0
570,33,4,1,1,0,56,1,0,2,21,8,255,1,-1,0,0,0
571,51,4,0,1,0,2843,1,0,2,19,6,97,2,-1,0,0,0
572,32,9,2,1,0,644,1,1,2,21,8,198,1,-1,0,0,0
573,27,1,2,2,0,1372,0,0,0,21,5,230,1,-1,0,0,0
574,44,1,1,0,0,-14,1,1,2,19,8,179,4,-1,0,0,0
575,47,4,2,2,0,255,0,1,0,30,5,802,4,-1,0,0,1
576,46,0,0,1,0,3163,0,0,0,21,9,128,3,-1,0,0,0
577,28,0,2,1,0,3029,1,0,0,18,8,58,6,-1,0,0,0
578,40,4,1,2,0,995,1,0,0,22,5,96,2,-1,0,0,0
579,59,5,0,0,0,2516,0,0,2,17,6,404,1,-1,0,0,0
580,57,5,1,1,0,3382,0,1,1,23,5,165,2,-1,0,0,0
581,28,1,2,1,1,0,0,1,0,10,5,165,1,-1,0,0,0
582,44,2,1,2,0,1808,1,0,0,9,5,127,1,-1,0,0,0
583,39,10,2,1,0,2645,1,0,2,21,8,339,3,-1,0,0,0
584,49,4,1,0,0,3371,0,0,0,11,9,269,2,-1,0,0,1
585,46,4,1,2,0,39,1,1,0,21,9,64,1,-1,0,0,0
586,32,4,2,2,0,1218,1,0,1,28,4,70,2,-1,0,0,0
587,30,2,2,1,0,572,1,0,0,4,8,220,4,-1,0,0,0
588,40,4,1,1,0,0,1,0,0,17,5,728,3,-1,0,0,0
589,52,4,1,1,0,428,1,0,2,30,8,153,1,-1,0,0,0
590,32,4,1,2,0,2218,1,0,0,6,8,37,2,-1,0,0,0
591,33,4,2,1,0,-298,0,0,0,22,1,168,2,-1,0,0,0
592,23,1,2,1,0,336,1,0,0,5,8,500,1,-1,0,0,0
593,38,7,1,1,0,173,1,0,2,20,8,130,2,-1,0,0,0
594,31,1,1,1,0,0,1,0,2,20,8,134,1,-1,0,0,0
595,37,1,1,1,0,421,0,1,2,30,8,381,2,-1,0,0,0
596,39,3,1,1,0,0,1,0,0,29,5,218,4,-1,0,0,0
597,45,0,1,1,0,400,1,1,2,25,6,103,5,-1,0,0,0
598,52,1,1,1,0,262,0,0,2,18,6,1062,4,-1,0,0,0
599,27,1,2,0,0,232,1,0,0,26,10,701,2,-1,0,0,1
600,53,9,1,1,0,144,0,0,0,21,1,282,4,-1,0,0,0
601,43,0,0,1,0,729,1,0,2,30,8,668,2,-1,0,0,0
602,48,4,0,2,0,657,0,1,0,29,4,251,2,-1,0,0,0
603,32,1,1,0,0,1076,1,0,2,19,8,67,1,-1,0,0,0
604,53,1,1,1,0,1103,1,1,2,30,8,163,4,-1,0,0,0
605,53,3,1,0,0,-286,1,0,0,9,5,126,1,-1,0,0,0
606,32,10,1,1,0,262,0,0,0,29,4,203,1,-1,0,0,0
607,44,7,1,1,0,808,1,0,2,2,6,67,2,-1,0,0,0
608,56,4,1,2,0,154,0,0,0,25,1,454,6,-1,0,0,0
609,33,1,1,0,0,496,0,0,0,12,8,151,1,-1,0,0,0
610,51,0,1,1,0,0,0,0,1,29,5,27,2,-1,0,0,0
611,35,9,1,1,0,0,1,0,1,14,5,167,4,-1,0,0,0
612,28,0,2,1,0,659,0,0,0,9,3,70,2,-1,0,0,0
613,29,1,2,1,0,558,1,0,0,11,8,142,1,-1,0,0,0
614,41,0,0,1,0,1634,1,1,0,12,8,16,5,-1,0,0,0
615,36,4,2,2,0,548,1,1,2,30,8,618,3,-1,0,0,0
616,31,10,2,1,0,-186,1,0,2,26,8,172,3,-1,0,0,0
617,40,10,0,1,0,262,1,0,2,14,8,163,5,-1,0,0,0
618,28,3,1,1,0,204,1,0,0,24,5,38,1,-1,0,0,0
619,30,1,1,1,0,167,1,0,0,10,5,255,1,-1,0,0,1
620,44,4,2,1,0,813,0,0,0,26,1,358,2,-1,0,0,0
621,44,3,1,0,1,-972,1,1,2,16,8,114,2,-1,0,0,0
622,45,1,1,2,0,47,1,0,0,28,4,1972,2,-1,0,0,0
623,37,10,1,1,0,80,0,0,0,3,3,248,2,-1,0,0,0
624,30,4,1,2,0,802,1,0,0,13,1,105,1,-1,0,0,0
625,26,6,2,2,0,211,0,0,0,29,4,168,3,-1,0,0,0
626,40,2,1,2,0,1024,0,0,0,19,9,723,1,-1,0,0,0
627,40,7,1,1,0,2346,0,0,2,16,6,182,3,-1,0,0,0
628,51,7,0,1,0,-69,1,0,2,7,8,216,3,-1,0,0,0
629,40,1,1,0,0,309,1,0,0,14,8,221,2,-1,0,0,0
630,54,7,2,1,0,559,1,1,2,3,6,242,6,-1,0,0,0
631,26,1,2,1,0,463,0,1,0,2,5,248,2,-1,0,0,1
632,30,7,1,1,0,0,1,0,2,9,8,20,1,-1,0,0,0
633,43,1,2,2,0,1344,1,0,0,14,5,74,2,-1,0,0,0
634,39,7,1,1,0,117,1,0,0,18,8,1032,2,-1,0,0,1
635,44,1,1,0,0,318,0,0,1,22,5,287,2,-1,0,0,0
636,36,2,1,1,0,0,1,0,0,29,4,344,3,-1,0,0,0
637,55,1,1,0,0,1470,0,0,1,28,4,85,2,-1,0,0,0
638,28,4,2,2,0,21,1,0,2,8,8,219,3,-1,0,0,0
639,49,0,0,1,0,63,0,0,0,29,5,435,2,-1,0,0,0
640,34,3,0,1,0,787,1,0,0,15,8,665,1,-1,0,0,0
641,60,5,1,3,0,0,0,0,0,28,1,113,2,-1,0,0,0
642,51,0,0,1,0,74,1,0,0,25,5,79,2,-1,0,0,0
643,36,1,1,1,0,70,1,0,2,6,6,100,2,-1,0,0,0
644,66,3,1,1,0,1929,0,0,0,2,3,169,1,-1,0,0,0
645,37,1,1,0,0,152,1,0,0,17,0,252,2,-1,0,0,0
646,45,1,2,0,0,1006,0,0,2,20,6,124,1,-1,0,0,0
647,30,8,2,1,0,25,0,0,1,30,0,44,1,-1,0,0,0
648,36,1,2,1,0,284,0,0,2,9,6,114,1,-1,0,0,0
649,30,9,2,1,0,77,0,1,0,8,5,82,4,-1,0,0,0
650,31,4,1,2,0,-513,0,1,0,7,5,124,1,-1,0,0,0
651,42,4,1,2,0,1823,1,0,2,13,8,31,1,-1,0,0,0
652,48,0,0,1,0,267,0,0,2,8,8,266,1,-1,0,0,0
653,56,4,1,2,0,23,1,0,0,16,5,156,2,-1,0,0,0
654,54,9,1,1,0,2225,0,1,0,13,1,73,2,-1,0,0,0
655,33,3,2,0,0,39,1,0,0,16,5,332,3,-1,0,0,0
656,39,1,1,0,0,1397,1,0,2,12,6,10,1,-1,0,0,0
657,38,9,1,1,0,2000,1,0,0,7,8,198,2,-1,0,0,0
658,33,4,2,2,0,383,1,0,0,9,5,125,1,-1,0,0,0
659,29,4,1,2,0,55,1,0,0,10,5,235,1,-1,0,0,0
660,44,4,1,0,0,558,0,0,0,19,3,268,5,-1,0,0,1
661,43,9,1,1,0,1937,1,0,2,5,8,181,1,-1,0,0,0
662,51,1,1,0,0,109,1,0,2,27,8,106,2,-1,0,0,0
663,36,4,1,2,0,867,0,0,0,14,1,159,2,-1,0,0,0
664,52,2,1,2,0,2309,0,1,0,21,9,13,2,-1,0,0,0
665,39,4,1,2,0,1836,0,0,0,6,1,902,3,-1,0,0,1
666,29,8,2,1,0,510,1,0,2,9,8,25,6,-1,0,0,0
667,27,4,2,2,0,107,0,0,0,18,10,767,3,-1,0,0,1
668,33,1,2,1,0,-367,1,1,0,21,9,225,3,-1,0,0,0
669,55,9,1,1,0,0,1,1,0,2,7,116,1,-1,0,0,1
670,30,9,1,1,0,455,1,0,0,21,9,758,1,-1,0,0,1
671,38,4,0,2,0,349,1,0,0,11,5,151,2,-1,0,0,0
672,39,0,1,1,0,2319,0,0,0,7,5,84,1,-1,0,0,0
673,59,1,1,1,0,681,1,0,1,14,0,427,2,-1,0,0,0
674,33,9,1,1,0,946,1,0,2,21,8,163,2,-1,0,0,0
675,35,4,1,2,0,2583,0,0,0,19,9,210,1,-1,0,0,0
676,33,7,0,1,0,2411,1,0,0,15,8,360,1,-1,0,0,0
677,37,4,1,1,1,33,0,1,0,17,5,117,1,-1,0,0,0
678,28,4,2,2,0,0,1,0,2,27,8,290,1,-1,0,0,0
679,39,1,1,1,0,661,1,0,2,12,8,162,4,-1,0,0,0
680,37,1,1,1,0,131,1,0,2,9,8,137,2,-1,0,0,0
681,39,4,1,3,0,548,1,0,0,19,9,154,2,-1,0,0,0
682,32,0,1,1,0,0,0,0,0,25,5,209,1,-1,0,0,0
683,40,9,1,2,0,677,1,0,0,15,0,110,3,-1,0,0,0
684,59,1,1,0,0,754,0,0,0,11,1,225,4,-1,0,0,0
685,49,7,1,1,0,0,1,0,1,17,9,96,1,-1,0,0,0
686,51,5,1,1,0,-14,0,1,0,21,5,564,5,-1,0,0,0
687,36,2,1,1,0,215,1,1,0,18,9,309,1,-1,0,0,0
688,30,9,2,1,0,-754,1,1,2,26,8,974,1,-1,0,0,0
689,53,9,0,1,0,0,1,1,0,15,5,135,5,-1,0,0,0
690,43,9,1,2,0,1485,0,0,0,21,1,180,2,-1,0,0,0
691,46,0,2,1,0,751,1,0,2,13,8,104,2,-1,0,0,0
692,29,1,1,1,0,0,1,0,0,11,8,116,6,-1,0,0,0
693,57,4,1,2,0,224,1,0,0,24,5,180,4,-1,0,0,0
694,34,9,1,1,0,-287,1,1,2,26,8,199,1,-1,0,0,0
695,39,1,1,1,0,130,1,0,2,13,8,141,6,-1,0,0,0
696,44,9,0,1,0,-357,1,1,2,28,8,318,2,-1,0,0,0
697,28,0,2,1,0,26,1,0,0,7,8,227,2,-1,0,0,0
698,53,7,0,1,0,1467,1,0,2,5,8,124,1,-1,0,0,0
699,34,10,1,2,0,181,1,0,0,2,3,110,1,-1,0,0,0
700,31,4,2,2,0,-173,1,0,2,6,8,396,2,-1,0,0,0
701,37,1,1,1,0,-141,1,1,2,29,8,76,3,-1,0,0,0
702,26,6,2,2,0,553,0,0,0,30,0,347,3,-1,0,0,0
703,53,2,1,1,0,0,1,0,0,22,5,200,1,-1,0,0,0
704,45,4,1,2,0,77,1,0,0,17,9,59,1,-1,0,0,0
705,58,3,0,1,0,0,0,0,0,2,5,478,2,-1,0,0,1
706,58,9,1,1,0,1,0,0,0,28,4,536,2,-1,0,0,0
707,41,1,1,1,0,290,1,0,2,5,8,240,2,-1,0,0,0
708,35,4,1,2,0,2316,0,0,2,20,6,8,3,-1,0,0,0
709,31,1,1,1,0,1660,1,0,0,20,0,342,1,-1,0,0,0
710,29,0,1,1,0,1634,1,0,2,4,6,402,2,-1,0,0,0
711,42,4,1,2,0,295,1,0,0,26,1,109,3,-1,0,0,0
712,37,1,1,1,0,125,0,0,2,26,8,679,2,-1,0,0,1
713,29,1,2,1,0,80,1,1,2,2,6,281,4,-1,0,0,0
714,37,9,2,2,0,2642,1,0,0,25,5,591,3,-1,0,0,0
715,56,5,0,1,0,389,1,0,2,18,6,379,5,-1,0,0,0
716,45,3,2,0,0,959,1,0,1,6,3,156,2,-1,0,0,0
717,57,9,1,1,0,461,1,0,2,19,6,69,2,-1,0,0,0
718,36,7,1,1,0,84,0,0,0,27,1,206,3,-1,0,0,0
719,35,4,1,1,0,1,1,0,2,29,8,246,2,-1,0,0,0
720,40,0,2,1,0,50,0,0,0,15,8,837,1,-1,0,0,1
721,28,1,1,1,0,17,0,0,2,28,8,8,4,-1,0,0,0
722,34,1,1,0,0,0,1,0,0,22,5,149,2,-1,0,0,0
723,43,1,2,1,0,740,1,0,2,20,6,585,2,-1,0,0,1
724,46,1,1,1,0,438,0,0,0,8,1,262,5,-1,0,0,0
725,44,9,0,1,0,-562,1,0,2,27,8,159,5,-1,0,0,0
726,43,1,1,0,0,98,1,0,2,6,8,235,1,-1,0,0,0
727,44,4,2,2,0,3355,1,0,2,12,6,312,2,-1,0,0,0
728,38,1,0,1,0,0,1,0,0,19,9,230,1,-1,0,0,0
729,38,7,1,1,1,-242,1,1,2,20,8,236,2,-1,0,0,0
730,26,7,2,1,0,-224,1,1,2,3,6,189,1,-1,0,0,0
731,34,4,1,2,0,606,0,0,0,20,0,97,1,-1,0,0,1
732,44,0,1,1,0,32,0,1,2,16,6,241,3,-1,0,0,0
733,58,1,1,1,0,1025,1,0,2,30,8,199,3,-1,0,0,0
734,39,0,2,1,0,35,0,0,2,11,6,242,1,-1,0,0,0
735,51,6,1,2,0,50,1,0,0,14,5,364,3,-1,0,0,0
736,36,1,1,0,0,214,0,0,2,17,6,423,1,-1,0,0,0
737,31,6,2,2,0,120,1,0,2,8,8,239,2,-1,0,0,0
738,32,10,1,1,1,2,1,0,2,13,8,178,2,-1,0,0,0
739,29,1,1,0,0,1280,1,0,2,28,8,629,2,-1,0,0,0
740,18,8,2,1,0,5,0,0,0,24,1,143,2,-1,0,0,0
741,33,4,1,2,0,403,1,0,2,26,8,114,2,-1,0,0,0
742,25,4,2,2,0,380,0,0,0,12,5,167,1,-1,0,0,0
743,49,7,1,1,0,245,1,1,2,6,8,318,1,-1,0,0,0
744,26,7,2,1,0,186,1,0,2,21,8,72,3,-1,0,0,0
